timestamp,count
1980-09-25T15:36:00Z,156.696
1980-09-25T15:37:00Z,154.009
1980-09-25T15:38:00Z,147.022
1980-09-25T15:39:00Z,140.947
1980-09-25T15:40:00Z,146.761
1980-09-25T15:41:00Z,154.866
1980-09-25T15:42:00Z,152.099
1980-09-25T15:43:00Z,149.217
1980-09-25T15:44:00Z,149.261
1980-09-25T15:45:00Z,143.929
1980-09-25T15:46:00Z,152.212
1980-09-25T15:47:00Z,160.4
1980-09-25T15:48:00Z,159.471
1980-09-25T15:49:00Z,155.319
1980-09-25T15:50:00Z,152.193
1980-09-25T15:51:00Z,156.45
1980-09-25T15:52:00Z,156.507
1980-09-25T15:53:00Z,144.858
1980-09-25T15:54:00Z,144.852
1980-09-25T15:55:00Z,144.988
1980-09-25T15:56:00Z,147.222
1980-09-25T15:57:00Z,143.011
1980-09-25T15:58:00Z,134.409
1980-09-25T15:59:00Z,134.392
1980-09-25T16:00:00Z,134.646
1980-09-25T16:01:00Z,157.175
1980-09-25T16:02:00Z,150.374
1980-09-25T16:03:00Z,151.579
1980-09-25T16:04:00Z,133.844
1980-09-25T16:05:00Z,21.351
1980-09-25T16:06:00Z,120.827
1980-09-25T16:07:00Z,144.293
1980-09-25T16:08:00Z,137.726
1980-09-25T16:09:00Z,131.608
1980-09-25T16:10:00Z,135.32
1980-09-25T16:11:00Z,142.626
1980-09-25T16:12:00Z,138.043
1980-09-25T16:13:00Z,143.144
1980-09-25T16:14:00Z,137.443
1980-09-25T16:15:00Z,125.936
1980-09-25T16:16:00Z,146.905
1980-09-25T16:17:00Z,130.365
1980-09-25T16:18:00Z,127.836
1980-09-25T16:19:00Z,129.805
1980-09-25T16:20:00Z,128.26
1980-09-25T16:21:00Z,137.431
1980-09-25T16:22:00Z,136.627
1980-09-25T16:23:00Z,132.495
1980-09-25T16:24:00Z,127.664
1980-09-25T16:25:00Z,127.829
1980-09-25T16:26:00Z,127.672
1980-09-25T16:27:00Z,127.524
1980-09-25T16:28:00Z,122.496
1980-09-25T16:29:00Z,122.858
1980-09-25T16:30:00Z,121.402
1980-09-25T16:31:00Z,142
1980-09-25T16:32:00Z,131.1
1980-09-25T16:33:00Z,123.333
1980-09-25T16:34:00Z,123.423
1980-09-25T16:35:00Z,121.757
1980-09-25T16:36:00Z,125.587
1980-09-25T16:37:00Z,117.429
1980-09-25T16:38:00Z,117.851
1980-09-25T16:39:00Z,113.609
1980-09-25T16:40:00Z,114.699
1980-09-25T16:41:00Z,118.897
1980-09-25T16:42:00Z,110.782
1980-09-25T16:43:00Z,116.2
1980-09-25T16:44:00Z,116.546
1980-09-25T16:45:00Z,114.914
1980-09-25T16:46:00Z,120.002
1980-09-25T16:47:00Z,114.761
1980-09-25T16:48:00Z,112.547
1980-09-25T16:49:00Z,115.787
1980-09-25T16:50:00Z,112.887
1980-09-25T16:51:00Z,119.855
1980-09-25T16:52:00Z,112.784
1980-09-25T16:53:00Z,114.041
1980-09-25T16:54:00Z,115.58
1980-09-25T16:55:00Z,109.522
1980-09-25T16:56:00Z,111.574
1980-09-25T16:57:00Z,109.292
1980-09-25T16:58:00Z,108.028
1980-09-25T16:59:00Z,111.188
1980-09-25T17:00:00Z,107.032
1980-09-25T17:01:00Z,122.559
1980-09-25T17:02:00Z,107.587
1980-09-25T17:03:00Z,104.558
1980-09-25T17:04:00Z,109.036
1980-09-25T17:05:00Z,102.332
1980-09-25T17:06:00Z,102.671
1980-09-25T17:07:00Z,95.9881
1980-09-25T17:08:00Z,102.611
1980-09-25T17:09:00Z,103.685
1980-09-25T17:10:00Z,102.725
1980-09-25T17:11:00Z,108.086
1980-09-25T17:12:00Z,107.713
1980-09-25T17:13:00Z,102.713
1980-09-25T17:14:00Z,102.108
1980-09-25T17:15:00Z,102.683
1980-09-25T17:16:00Z,104.973
1980-09-25T17:17:00Z,100.602
1980-09-25T17:18:00Z,99.92
1980-09-25T17:19:00Z,99.1323
1980-09-25T17:20:00Z,101.645
1980-09-25T17:21:00Z,106.207
1980-09-25T17:22:00Z,102.862
1980-09-25T17:23:00Z,101.776
1980-09-25T17:24:00Z,97.6762
1980-09-25T17:25:00Z,101.029
1980-09-25T17:26:00Z,103.359
1980-09-25T17:27:00Z,98.014
1980-09-25T17:28:00Z,96.974
1980-09-25T17:29:00Z,95.9727
1980-09-25T17:30:00Z,96.2408
1980-09-25T17:31:00Z,108.303
1980-09-25T17:32:00Z,98.2091
1980-09-25T17:33:00Z,94.8747
1980-09-25T17:34:00Z,90.6219
1980-09-25T17:35:00Z,91.9962
1980-09-25T17:36:00Z,94.3371
1980-09-25T17:37:00Z,94.326
1980-09-25T17:38:00Z,95.3841
1980-09-25T17:39:00Z,93.4592
1980-09-25T17:40:00Z,100.792
1980-09-25T17:41:00Z,99.682
1980-09-25T17:42:00Z,93.4157
1980-09-25T17:43:00Z,94.2993
1980-09-25T17:44:00Z,94.656
1980-09-25T17:45:00Z,90.9435
1980-09-25T17:46:00Z,97.455
1980-09-25T17:47:00Z,90.3269
1980-09-25T17:48:00Z,89.8066
1980-09-25T17:49:00Z,92.6011
1980-09-25T17:50:00Z,93.924
1980-09-25T17:51:00Z,96.1645
1980-09-25T17:52:00Z,94.9842
1980-09-25T17:53:00Z,90.8373
1980-09-25T17:54:00Z,92.7636
1980-09-25T17:55:00Z,89.351
1980-09-25T17:56:00Z,92.1673
1980-09-25T17:57:00Z,87.0788
1980-09-25T17:58:00Z,90.0895
1980-09-25T17:59:00Z,88.5783
1980-09-25T18:00:00Z,90.4594
1980-09-25T18:01:00Z,113.17
1980-09-25T18:02:00Z,92.4069
1980-09-25T18:03:00Z,91.5526
1980-09-25T18:04:00Z,91.2018
1980-09-25T18:05:00Z,90.4372
1980-09-25T18:06:00Z,93.188
1980-09-25T18:07:00Z,90.4892
1980-09-25T18:08:00Z,94.2971
1980-09-25T18:09:00Z,87.3674
1980-09-25T18:10:00Z,87.6721
1980-09-25T18:11:00Z,93.118
1980-09-25T18:12:00Z,87.7982
1980-09-25T18:13:00Z,89.5685
1980-09-25T18:14:00Z,90.1783
1980-09-25T18:15:00Z,89.0339
1980-09-25T18:16:00Z,91.5923
1980-09-25T18:17:00Z,86.7177
1980-09-25T18:18:00Z,86.433
1980-09-25T18:19:00Z,85.5993
1980-09-25T18:20:00Z,88.768
1980-09-25T18:21:00Z,89.7564
1980-09-25T18:22:00Z,91.2767
1980-09-25T18:23:00Z,91.3631
1980-09-25T18:24:00Z,86.8969
1980-09-25T18:25:00Z,86.9296
1980-09-25T18:26:00Z,87.9156
1980-09-25T18:27:00Z,82.9027
1980-09-25T18:28:00Z,80.5629
1980-09-25T18:29:00Z,82.1503
1980-09-25T18:30:00Z,81.6871
1980-09-25T18:31:00Z,92.4795
1980-09-25T18:32:00Z,84.8501
1980-09-25T18:33:00Z,82.576
1980-09-25T18:34:00Z,83.2478
1980-09-25T18:35:00Z,91.3629
1980-09-25T18:36:00Z,85.4334
1980-09-25T18:37:00Z,81.9626
1980-09-25T18:38:00Z,82.6873
1980-09-25T18:39:00Z,83.6986
1980-09-25T18:40:00Z,83.7196
1980-09-25T18:41:00Z,86.7088
1980-09-25T18:42:00Z,84.369
1980-09-25T18:43:00Z,86.7121
1980-09-25T18:44:00Z,86.8716
1980-09-25T18:45:00Z,83.3781
1980-09-25T18:46:00Z,91.9046
1980-09-25T18:47:00Z,86.891
1980-09-25T18:48:00Z,83.069
1980-09-25T18:49:00Z,83.5436
1980-09-25T18:50:00Z,88.8204
1980-09-25T18:51:00Z,87.1741
1980-09-25T18:52:00Z,83.3444
1980-09-25T18:53:00Z,89.3043
1980-09-25T18:54:00Z,88.2063
1980-09-25T18:55:00Z,86.8699
1980-09-25T18:56:00Z,89.4576
1980-09-25T18:57:00Z,86.4677
1980-09-25T18:58:00Z,84.4437
1980-09-25T18:59:00Z,83.5074
1980-09-25T19:00:00Z,78.5641
1980-09-25T19:01:00Z,98.5209
1980-09-25T19:02:00Z,85.1591
1980-09-25T19:03:00Z,83.9932
1980-09-25T19:04:00Z,85.7439
1980-09-25T19:05:00Z,82.0811
1980-09-25T19:06:00Z,81.4424
1980-09-25T19:07:00Z,77.6519
1980-09-25T19:08:00Z,86.7951
1980-09-25T19:09:00Z,79.4717
1980-09-25T19:10:00Z,78.4727
1980-09-25T19:11:00Z,82.3431
1980-09-25T19:12:00Z,74.5114
1980-09-25T19:13:00Z,78.0242
1980-09-25T19:14:00Z,81.8391
1980-09-25T19:15:00Z,78.9632
1980-09-25T19:16:00Z,84.826
1980-09-25T19:17:00Z,84.2387
1980-09-25T19:18:00Z,81.6799
1980-09-25T19:19:00Z,80.8482
1980-09-25T19:20:00Z,85.5033
1980-09-25T19:21:00Z,87.1183
1980-09-25T19:22:00Z,83.0998
1980-09-25T19:23:00Z,87.3975
1980-09-25T19:24:00Z,81.5624
1980-09-25T19:25:00Z,81.4218
1980-09-25T19:26:00Z,84.1118
1980-09-25T19:27:00Z,78.32
1980-09-25T19:28:00Z,82.6624
1980-09-25T19:29:00Z,78.9247
1980-09-25T19:30:00Z,81.0308
1980-09-25T19:31:00Z,103.299
1980-09-25T19:32:00Z,88.5057
1980-09-25T19:33:00Z,82.3288
1980-09-25T19:34:00Z,77.7031
1980-09-25T19:35:00Z,80.8612
1980-09-25T19:36:00Z,85.3369
1980-09-25T19:37:00Z,81.5927
1980-09-25T19:38:00Z,80.3064
1980-09-25T19:39:00Z,77.0381
1980-09-25T19:40:00Z,78.7574
1980-09-25T19:41:00Z,85.5512
1980-09-25T19:42:00Z,81.3177
1980-09-25T19:43:00Z,79.5445
1980-09-25T19:44:00Z,80.4187
1980-09-25T19:45:00Z,79.7581
1980-09-25T19:46:00Z,83.9825
1980-09-25T19:47:00Z,80.7959
1980-09-25T19:48:00Z,80.0815
1980-09-25T19:49:00Z,82.6449
1980-09-25T19:50:00Z,84.8735
1980-09-25T19:51:00Z,88.2266
1980-09-25T19:52:00Z,83.2321
1980-09-25T19:53:00Z,80.6811
1980-09-25T19:54:00Z,77.104
1980-09-25T19:55:00Z,77.9797
1980-09-25T19:56:00Z,78.4325
1980-09-25T19:57:00Z,82.6455
1980-09-25T19:58:00Z,80.8226
1980-09-25T19:59:00Z,84.6619
1980-09-25T20:00:00Z,77.8516
1980-09-25T20:01:00Z,95.6894
1980-09-25T20:02:00Z,85.369
1980-09-25T20:03:00Z,80.4694
1980-09-25T20:04:00Z,82.0621
1980-09-25T20:05:00Z,82.92
1980-09-25T20:06:00Z,80.9108
1980-09-25T20:07:00Z,85.1283
1980-09-25T20:08:00Z,82.3507
1980-09-25T20:09:00Z,82.6226
1980-09-25T20:10:00Z,76.3966
1980-09-25T20:11:00Z,82.2709
1980-09-25T20:12:00Z,77.3987
1980-09-25T20:13:00Z,76.2143
1980-09-25T20:14:00Z,80.4318
1980-09-25T20:15:00Z,77.8702
1980-09-25T20:16:00Z,83.0955
1980-09-25T20:17:00Z,78.9963
1980-09-25T20:18:00Z,81.4854
1980-09-25T20:19:00Z,83.3023
1980-09-25T20:20:00Z,82.4257
1980-09-25T20:21:00Z,88.5323
1980-09-25T20:22:00Z,84.254
1980-09-25T20:23:00Z,82.2121
1980-09-25T20:24:00Z,79.4575
1980-09-25T20:25:00Z,81.1419
1980-09-25T20:26:00Z,82.9113
1980-09-25T20:27:00Z,79.3373
1980-09-25T20:28:00Z,80.5599
1980-09-25T20:29:00Z,79.3913
1980-09-25T20:30:00Z,80.3101
1980-09-25T20:31:00Z,91.3485
1980-09-25T20:32:00Z,86.6252
1980-09-25T20:33:00Z,81.2234
1980-09-25T20:34:00Z,83.8049
1980-09-25T20:35:00Z,83.3095
1980-09-25T20:36:00Z,87.4043
1980-09-25T20:37:00Z,83.2834
1980-09-25T20:38:00Z,81.7483
1980-09-25T20:39:00Z,80.4901
1980-09-25T20:40:00Z,81.2276
1980-09-25T20:41:00Z,84.6082
1980-09-25T20:42:00Z,80.2291
1980-09-25T20:43:00Z,79.0504
1980-09-25T20:44:00Z,82.3128
1980-09-25T20:45:00Z,79.3227
1980-09-25T20:46:00Z,85.3769
1980-09-25T20:47:00Z,79.0743
1980-09-25T20:48:00Z,79.0313
1980-09-25T20:49:00Z,83.3597
1980-09-25T20:50:00Z,80.7813
1980-09-25T20:51:00Z,83.1752
1980-09-25T20:52:00Z,81.0058
1980-09-25T20:53:00Z,80.0681
1980-09-25T20:54:00Z,82.5672
1980-09-25T20:55:00Z,81.0834
1980-09-25T20:56:00Z,80.526
1980-09-25T20:57:00Z,75.8687
1980-09-25T20:58:00Z,74.5236
1980-09-25T20:59:00Z,79.98
1980-09-25T21:00:00Z,79.3691
1980-09-25T21:01:00Z,96.0678
1980-09-25T21:02:00Z,83.151
1980-09-25T21:03:00Z,81.3179
1980-09-25T21:04:00Z,81.8331
1980-09-25T21:05:00Z,83.3606
1980-09-25T21:06:00Z,84.0088
1980-09-25T21:07:00Z,82.7132
1980-09-25T21:08:00Z,81.4246
1980-09-25T21:09:00Z,83.2204
1980-09-25T21:10:00Z,79.8332
1980-09-25T21:11:00Z,88.4936
1980-09-25T21:12:00Z,84.7451
1980-09-25T21:13:00Z,84.1309
1980-09-25T21:14:00Z,83.3233
1980-09-25T21:15:00Z,84.3322
1980-09-25T21:16:00Z,91.0766
1980-09-25T21:17:00Z,85.3004
1980-09-25T21:18:00Z,83.3243
1980-09-25T21:19:00Z,86.6191
1980-09-25T21:20:00Z,85.0302
1980-09-25T21:21:00Z,88.0285
1980-09-25T21:22:00Z,88.5011
1980-09-25T21:23:00Z,84.2207
1980-09-25T21:24:00Z,84.669
1980-09-25T21:25:00Z,83.8362
1980-09-25T21:26:00Z,88.0671
1980-09-25T21:27:00Z,83.9268
1980-09-25T21:28:00Z,84.1014
1980-09-25T21:29:00Z,84.9445
1980-09-25T21:30:00Z,85.8511
1980-09-25T21:31:00Z,99.7327
1980-09-25T21:32:00Z,90.2367
1980-09-25T21:33:00Z,89.3251
1980-09-25T21:34:00Z,88.0072
1980-09-25T21:35:00Z,87.0688
1980-09-25T21:36:00Z,99.3914
1980-09-25T21:37:00Z,89.57
1980-09-25T21:38:00Z,85.6301
1980-09-25T21:39:00Z,88.2008
1980-09-25T21:40:00Z,90.5872
1980-09-25T21:41:00Z,95.9138
1980-09-25T21:42:00Z,94.3117
1980-09-25T21:43:00Z,96.93
1980-09-25T21:44:00Z,92.9925
1980-09-25T21:45:00Z,92.3604
1980-09-25T21:46:00Z,101.356
1980-09-25T21:47:00Z,98.1548
1980-09-25T21:48:00Z,96.0772
1980-09-25T21:49:00Z,95.984
1980-09-25T21:50:00Z,101.488
1980-09-25T21:51:00Z,105.12
1980-09-25T21:52:00Z,98.4258
1980-09-25T21:53:00Z,95.9974
1980-09-25T21:54:00Z,98.2031
1980-09-25T21:55:00Z,98.4853
1980-09-25T21:56:00Z,96.0476
1980-09-25T21:57:00Z,94.4281
1980-09-25T21:58:00Z,94.661
1980-09-25T21:59:00Z,96.7688
1980-09-25T22:00:00Z,97.0348
1980-09-25T22:01:00Z,118.845
1980-09-25T22:02:00Z,107.339
1980-09-25T22:03:00Z,104.138
1980-09-25T22:04:00Z,100.633
1980-09-25T22:05:00Z,103.281
1980-09-25T22:06:00Z,104.644
1980-09-25T22:07:00Z,99.2495
1980-09-25T22:08:00Z,98.2158
1980-09-25T22:09:00Z,97.4557
1980-09-25T22:10:00Z,97.6301
1980-09-25T22:11:00Z,106.805
1980-09-25T22:12:00Z,102.847
1980-09-25T22:13:00Z,98.849
1980-09-25T22:14:00Z,98.0912
1980-09-25T22:15:00Z,96.785
1980-09-25T22:16:00Z,109.3
1980-09-25T22:17:00Z,100.319
1980-09-25T22:18:00Z,104.75
1980-09-25T22:19:00Z,104.146
1980-09-25T22:20:00Z,104.99
1980-09-25T22:21:00Z,111.41
1980-09-25T22:22:00Z,109.297
1980-09-25T22:23:00Z,105.541
1980-09-25T22:24:00Z,106.734
1980-09-25T22:25:00Z,106.789
1980-09-25T22:26:00Z,104.639
1980-09-25T22:27:00Z,99.9821
1980-09-25T22:28:00Z,102.319
1980-09-25T22:29:00Z,103.303
1980-09-25T22:30:00Z,102.269
1980-09-25T22:31:00Z,127.454
1980-09-25T22:32:00Z,112.211
1980-09-25T22:33:00Z,106.367
1980-09-25T22:34:00Z,104.792
1980-09-25T22:35:00Z,101.209
1980-09-25T22:36:00Z,110.077
1980-09-25T22:37:00Z,109.511
1980-09-25T22:38:00Z,109.107
1980-09-25T22:39:00Z,106.671
1980-09-25T22:40:00Z,103.536
1980-09-25T22:41:00Z,110.824
1980-09-25T22:42:00Z,111.762
1980-09-25T22:43:00Z,106.005
1980-09-25T22:44:00Z,103.108
1980-09-25T22:45:00Z,102.14
1980-09-25T22:46:00Z,117.425
1980-09-25T22:47:00Z,108.271
1980-09-25T22:48:00Z,107
1980-09-25T22:49:00Z,108.557
1980-09-25T22:50:00Z,106.03
1980-09-25T22:51:00Z,114.721
1980-09-25T22:52:00Z,111.599
1980-09-25T22:53:00Z,108.417
1980-09-25T22:54:00Z,105.009
1980-09-25T22:55:00Z,104.799
1980-09-25T22:56:00Z,110.449
1980-09-25T22:57:00Z,102.105
1980-09-25T22:58:00Z,104.665
1980-09-25T22:59:00Z,105.141
1980-09-25T23:00:00Z,98.361
1980-09-25T23:01:00Z,127.474
1980-09-25T23:02:00Z,117.892
1980-09-25T23:03:00Z,112.884
1980-09-25T23:04:00Z,108.095
1980-09-25T23:05:00Z,103.094
1980-09-25T23:06:00Z,108.457
1980-09-25T23:07:00Z,101.722
1980-09-25T23:08:00Z,104.131
1980-09-25T23:09:00Z,103.27
1980-09-25T23:10:00Z,104.126
1980-09-25T23:11:00Z,114.967
1980-09-25T23:12:00Z,103.174
1980-09-25T23:13:00Z,103.834
1980-09-25T23:14:00Z,102.371
1980-09-25T23:15:00Z,104.553
1980-09-25T23:16:00Z,116.483
1980-09-25T23:17:00Z,102.342
1980-09-25T23:18:00Z,106.186
1980-09-25T23:19:00Z,105.725
1980-09-25T23:20:00Z,102.506
1980-09-25T23:21:00Z,108.373
1980-09-25T23:22:00Z,105.317
1980-09-25T23:23:00Z,106.396
1980-09-25T23:24:00Z,103.446
1980-09-25T23:25:00Z,97.4827
1980-09-25T23:26:00Z,101.412
1980-09-25T23:27:00Z,97.9168
1980-09-25T23:28:00Z,97.2583
1980-09-25T23:29:00Z,96.8645
1980-09-25T23:30:00Z,98.4217
1980-09-25T23:31:00Z,119.892
1980-09-25T23:32:00Z,105.607
1980-09-25T23:33:00Z,104.821
1980-09-25T23:34:00Z,101.388
1980-09-25T23:35:00Z,98.2786
1980-09-25T23:36:00Z,104.771
1980-09-25T23:37:00Z,97.2654
1980-09-25T23:38:00Z,96.3876
1980-09-25T23:39:00Z,95.7514
1980-09-25T23:40:00Z,96.6637
1980-09-25T23:41:00Z,106.396
1980-09-25T23:42:00Z,101.019
1980-09-25T23:43:00Z,103.54
1980-09-25T23:44:00Z,103.311
1980-09-25T23:45:00Z,98.8357
1980-09-25T23:46:00Z,105.131
1980-09-25T23:47:00Z,98.6574
1980-09-25T23:48:00Z,103.145
1980-09-25T23:49:00Z,103.365
1980-09-25T23:50:00Z,98.6418
1980-09-25T23:51:00Z,111.432
1980-09-25T23:52:00Z,106.376
1980-09-25T23:53:00Z,105.95
1980-09-25T23:54:00Z,101.632
1980-09-25T23:55:00Z,101.274
1980-09-25T23:56:00Z,103.54
1980-09-25T23:57:00Z,95.2026
1980-09-25T23:58:00Z,91.2202
1980-09-25T23:59:00Z,91.5708
1980-09-26T00:00:00Z,87.3309
1980-09-26T00:01:00Z,109.595
1980-09-26T00:02:00Z,94.2309
1980-09-26T00:03:00Z,90.9933
1980-09-26T00:04:00Z,87.4853
1980-09-26T00:05:00Z,89.2191
1980-09-26T00:06:00Z,90.208
1980-09-26T00:07:00Z,83.6493
1980-09-26T00:08:00Z,85.6635
1980-09-26T00:09:00Z,88.4548
1980-09-26T00:10:00Z,87.072
1980-09-26T00:11:00Z,92.5973
1980-09-26T00:12:00Z,87.4695
1980-09-26T00:13:00Z,86.6964
1980-09-26T00:14:00Z,86.2086
1980-09-26T00:15:00Z,80.7288
1980-09-26T00:16:00Z,97.7124
1980-09-26T00:17:00Z,89.0824
1980-09-26T00:18:00Z,93.198
1980-09-26T00:19:00Z,97.7872
1980-09-26T00:20:00Z,96.1269
1980-09-26T00:21:00Z,104.298
1980-09-26T00:22:00Z,97.1466
1980-09-26T00:23:00Z,98.1991
1980-09-26T00:24:00Z,98.5529
1980-09-26T00:25:00Z,105.467
1980-09-26T00:26:00Z,112.362
1980-09-26T00:27:00Z,108.121
1980-09-26T00:28:00Z,114.643
1980-09-26T00:29:00Z,121.87
1980-09-26T00:30:00Z,120.844
1980-09-26T00:31:00Z,141.468
1980-09-26T00:32:00Z,134.419
1980-09-26T00:33:00Z,130.513
1980-09-26T00:34:00Z,129.189
1980-09-26T00:35:00Z,126.808
1980-09-26T00:36:00Z,132.357
1980-09-26T00:37:00Z,129.784
1980-09-26T00:38:00Z,126.06
1980-09-26T00:39:00Z,124.32
1980-09-26T00:40:00Z,120.126
1980-09-26T00:41:00Z,131.867
1980-09-26T00:42:00Z,128.879
1980-09-26T00:43:00Z,129.144
1980-09-26T00:44:00Z,125.126
1980-09-26T00:45:00Z,131.648
1980-09-26T00:46:00Z,137.575
1980-09-26T00:47:00Z,130.281
1980-09-26T00:48:00Z,127.454
1980-09-26T00:49:00Z,129.122
1980-09-26T00:50:00Z,123.828
1980-09-26T00:51:00Z,131.094
1980-09-26T00:52:00Z,125.817
1980-09-26T00:53:00Z,126.64
1980-09-26T00:54:00Z,124.744
1980-09-26T00:55:00Z,121.538
1980-09-26T00:56:00Z,129.88
1980-09-26T00:57:00Z,122.312
1980-09-26T00:58:00Z,117.666
1980-09-26T00:59:00Z,119.172
1980-09-26T01:00:00Z,120.185
1980-09-26T01:01:00Z,144.827
1980-09-26T01:02:00Z,123.94
1980-09-26T01:03:00Z,124.176
1980-09-26T01:04:00Z,114.858
1980-09-26T01:05:00Z,115.815
1980-09-26T01:06:00Z,119.242
1980-09-26T01:07:00Z,108.674
1980-09-26T01:08:00Z,113.888
1980-09-26T01:09:00Z,110.706
1980-09-26T01:10:00Z,108.416
1980-09-26T01:11:00Z,117.398
1980-09-26T01:12:00Z,110.351
1980-09-26T01:13:00Z,105.08
1980-09-26T01:14:00Z,100.013
1980-09-26T01:15:00Z,96.5498
1980-09-26T01:16:00Z,111.566
1980-09-26T01:17:00Z,103.135
1980-09-26T01:18:00Z,106.18
1980-09-26T01:19:00Z,106.686
1980-09-26T01:20:00Z,108.439
1980-09-26T01:21:00Z,117.26
1980-09-26T01:22:00Z,113.354
1980-09-26T01:23:00Z,110.034
1980-09-26T01:24:00Z,107.626
1980-09-26T01:25:00Z,105.924
1980-09-26T01:26:00Z,108.528
1980-09-26T01:27:00Z,102.868
1980-09-26T01:28:00Z,100.239
1980-09-26T01:29:00Z,101.601
1980-09-26T01:30:00Z,99.1696
1980-09-26T01:31:00Z,115.188
1980-09-26T01:32:00Z,112.007
1980-09-26T01:33:00Z,109.416
1980-09-26T01:34:00Z,102.209
1980-09-26T01:35:00Z,100.342
1980-09-26T01:36:00Z,109.839
1980-09-26T01:37:00Z,101.453
1980-09-26T01:38:00Z,102.922
1980-09-26T01:39:00Z,98.8387
1980-09-26T01:40:00Z,99.7611
1980-09-26T01:41:00Z,109.816
1980-09-26T01:42:00Z,107.66
1980-09-26T01:43:00Z,103.186
1980-09-26T01:44:00Z,101.206
1980-09-26T01:45:00Z,101.425
1980-09-26T01:46:00Z,113.748
1980-09-26T01:47:00Z,105.907
1980-09-26T01:48:00Z,105.185
1980-09-26T01:49:00Z,111.696
1980-09-26T01:50:00Z,109.934
1980-09-26T01:51:00Z,118.95
1980-09-26T01:52:00Z,107.854
1980-09-26T01:53:00Z,105.998
1980-09-26T01:54:00Z,101.258
1980-09-26T01:55:00Z,103.127
1980-09-26T01:56:00Z,103.335
1980-09-26T01:57:00Z,104.91
1980-09-26T01:58:00Z,103.367
1980-09-26T01:59:00Z,97.3531
1980-09-26T02:00:00Z,97.5877
1980-09-26T02:01:00Z,121.235
